O	G	0.0007341065922771986
O	T	0.0017618558214652768
O	$	0.00029364263691087944
O	U	0.0004404639553663192
O	L	0.00029364263691087944
O	!	0.0010277492291880781
O	X	0.00029364263691087944
O	@	0.00029364263691087944
V	O	0.03604822834645669
V	A	0.01513287401574803
V	V	0.0453986220472441
V	P	0.04761318897637795
V	T	0.010088582677165354
V	D	0.04552165354330709
V	N	0.018331692913385825
V	R	0.02042322834645669
V	!	0.0013533464566929134
V	STOP	0.004183070866141733
V	,	0.022883858267716536
V	^	0.009719488188976378
V	Z	0.000984251968503937
V	$	0.0033218503937007876
V	@	0.002583661417322835
V	L	0.0027066929133858267
V	G	0.0008612204724409449
V	&	0.002952755905511811
V	E	0.0008612204724409449
V	~	0.0012303149606299212
V	U	0.0007381889763779527
V	#	0.00036909448818897637
V	X	0.00024606299212598425
V	S	0.00024606299212598425
^	,	0.03755380733264064
^	^	0.03547573103755381
^	V	0.018554252634703873
^	P	0.009202909306813122
^	N	0.016773044381772302
^	U	0.003117114442630251
^	!	0.0014843402107763098
^	Z	0.001632774231853941
^	R	0.002820246400474989
^	~	0.0007421701053881549
^	E	0.000890604126465786
^	A	0.0020780762950868338
^	&	0.004007718569096037
^	STOP	0.003117114442630251
^	$	0.004007718569096037
^	O	0.0013359061896986788
^	T	0.000445302063232893
^	D	0.000445302063232893
^	S	0.000445302063232893
^	G	0.0023749443372420957
^	L	0.0005937360843105239
^	#	0.000445302063232893
^	@	0.00029686804215526197
,	$	0.004599816007359705
,	STOP	0.05388355894335655
,	O	0.01839926402943882
,	!	0.014719411223551058
,	&	0.0068340123537915624
,	R	0.01077671178867131
,	^	0.014982257852543042
,	V	0.025233276383230384
,	A	0.007622552240767512
,	N	0.01577079773951899
,	G	0.004336969378367722
,	P	0.007622552240767512
,	D	0.008673938756735444
,	L	0.010513865159679328
,	U	0.012879484820607176
,	~	0.0057826258378236295
,	,	0.006439742410303588
,	#	0.005519779208831647
,	Z	0.0005256932579839664
,	E	0.006308319095807596
,	@	0.0032855828623997896
,	X	0.0005256932579839664
,	Y	0.0002628466289919832
$	R	0.0010025062656641604
$	N	0.011027568922305764
$	,	0.008521303258145364
$	P	0.006182121971595656
$	&	0.0005012531328320802
$	A	0.002506265664160401
$	M	0.0003341687552213868
$	G	0.0005012531328320802
$	STOP	0.002172096908939014
$	S	0.0003341687552213868
$	U	0.0003341687552213868
$	~	0.0005012531328320802
$	^	0.002172096908939014
$	$	0.000835421888053467
$	!	0.0005012531328320802
$	V	0.0013366750208855473
$	O	0.0010025062656641604
R	A	0.018527095877721167
R	O	0.008645978076269878
R	P	0.012660182183109464
R	,	0.016828778755596727
R	V	0.028099428747877103
R	&	0.0010807472595337347
R	R	0.009726725335803613
R	D	0.004786166435077968
R	U	0.0006175698625907056
R	E	0.0013895321908290875
R	STOP	0.002007102053419793
R	N	0.0013895321908290875
R	L	0.0018527095877721167
R	^	0.0016983171221244403
R	!	0.0009263547938860583
R	~	0.0004631773969430292
R	G	0.0009263547938860583
R	$	0.0006175698625907056
R	@	0.0003087849312953528
R	#	0.0004631773969430292
R	Z	0.0003087849312953528
A	STOP	0.004274156617310334
A	,	0.018470462524805373
A	P	0.014501602808731492
A	N	0.056479926728743704
A	A	0.0039688597160738815
A	!	0.0015264845061822622
A	O	0.0018317814074187146
A	V	0.0022897267592733935
A	^	0.004121508166692108
A	U	0.000610593802472905
A	D	0.001373836055564036
A	&	0.004121508166692108
A	$	0.0025950236605098457
A	R	0.002747672111128072
A	T	0.0003052969012364525
A	E	0.00045794535185467866
A	L	0.0010685391543275836
A	~	0.0010685391543275836
A	G	0.0007632422530911311
A	@	0.00045794535185467866
A	#	0.0003052969012364525
!	,	0.022013596633214633
!	R	0.0016186468112657818
!	STOP	0.011816121722240207
!	E	0.0021042408546455165
!	P	0.0022661055357720947
!	O	0.006312722563936549
!	!	0.005827128520556815
!	A	0.0014567821301392037
!	V	0.0029135642602784073
!	N	0.002589834898025251
!	L	0.0021042408546455165
!	^	0.002589834898025251
!	#	0.00048559404337973454
!	G	0.0006474587245063128
!	~	0.0009711880867594691
!	D	0.0029135642602784073
!	@	0.0006474587245063128
!	U	0.0006474587245063128
P	O	0.02457520011234377
P	V	0.029349810419884846
P	N	0.0237326218227777
P	$	0.006740626316528577
P	,	0.005195899452324112
P	^	0.02668164583625895
P	D	0.04662266535598933
P	R	0.0035107428731919674
P	U	0.0004212891447830361
P	Z	0.0016851565791321443
P	G	0.001404297149276787
P	@	0.005195899452324112
P	STOP	0.0008425782895660722
P	P	0.003932032017975004
P	A	0.006319337171745541
P	L	0.003791602303047325
P	S	0.0004212891447830361
P	~	0.0008425782895660722
P	#	0.0004212891447830361
P	!	0.0004212891447830361
P	X	0.000983008004493751
P	&	0.0004212891447830361
P	E	0.0002808594298553574
T	N	0.0015329586101175269
T	R	0.0013626298756600238
T	,	0.004087889626980072
T	V	0.0011923011412025208
T	P	0.004428547095895077
T	^	0.0011923011412025208
T	D	0.0035769034236075624
T	E	0.00034065746891500596
T	@	0.00034065746891500596
T	&	0.00034065746891500596
T	O	0.0006813149378300119
T	G	0.000510986203372509
T	A	0.00034065746891500596
T	STOP	0.0006813149378300119
N	&	0.009503294475418145
N	,	0.0804612265585403
N	V	0.030030410542321338
N	N	0.03750633552965028
N	STOP	0.01013684744044602
N	~	0.0015205271160669033
N	P	0.05334515965534719
N	A	0.003928028383172833
N	O	0.006842372022301064
N	U	0.004688291941206285
N	@	0.0026609224531170808
N	D	0.0031677648251393817
N	G	0.0035478966041561076
N	E	0.003801317790167258
N	!	0.003294475418144957
N	R	0.00937658388241257
N	$	0.0017739483020780538
N	^	0.0031677648251393817
N	T	0.0008869741510390269
N	#	0.0011403953370501775
N	L	0.001393816523061328
N	Z	0.00025342118601115053
&	V	0.008814235822384832
&	R	0.002827207716614003
&	$	0.0014967570264427074
&	L	0.002494595044071179
&	N	0.007151172459670714
&	!	0.0006652253450856477
&	O	0.00681855978712789
&	P	0.0009978380176284716
&	A	0.0033261267254282387
&	D	0.0039913520705138865
&	^	0.0033261267254282387
&	G	0.0003326126725428239
&	@	0.0008315316813570597
&	U	0.0003326126725428239
&	,	0.0004989190088142358
D	N	0.0880141530296329
D	P	0.0020639834881320948
D	$	0.0022114108801415304
D	D	0.0014742739200943535
D	V	0.004422821760283061
D	^	0.013415892672858616
D	~	0.0005897095680377414
D	A	0.027716349697773847
D	R	0.002506265664160401
D	S	0.0010319917440660474
D	,	0.0035382574082264487
D	O	0.0010319917440660474
D	STOP	0.0007371369600471767
D	@	0.0005897095680377414
D	G	0.0011794191360754828
D	T	0.0005897095680377414
D	#	0.0002948547840188707
D	L	0.0004422821760283061
D	U	0.0004422821760283061
D	&	0.0002948547840188707
D	E	0.0004422821760283061
D	Z	0.0002948547840188707
D	!	0.0002948547840188707
#	#	0.008597437626432907
#	$	0.0005057316250842886
#	~	0.0010114632501685772
#	STOP	0.011631827376938637
#	N	0.0006743088334457181
#	,	0.0026972353337828725
#	G	0.0008428860418071476
#	U	0.0008428860418071476
#	^	0.0006743088334457181
#	V	0.0005057316250842886
#	E	0.0005057316250842886
#	O	0.0005057316250842886
#	P	0.0006743088334457181
#	!	0.0005057316250842886
#	D	0.00033715441672285906
#	R	0.00033715441672285906
#	@	0.00033715441672285906
G	N	0.002025658338960162
G	V	0.002025658338960162
G	,	0.003038487508440243
G	STOP	0.0032072923700202567
G	@	0.001012829169480081
G	^	0.0021944632005401754
G	!	0.0006752194463200541
G	U	0.002363268062120189
G	A	0.0013504388926401081
G	$	0.001012829169480081
G	~	0.004220121539500338
G	G	0.003038487508440243
G	R	0.0005064145847400405
G	O	0.0013504388926401081
G	P	0.0006752194463200541
G	E	0.00033760972316002703
G	D	0.0008440243079000675
U	STOP	0.030398671096345514
U	$	0.0004983388704318936
U	~	0.0019933554817275745
U	,	0.0018272425249169434
U	#	0.0026578073089701
U	@	0.0004983388704318936
U	V	0.00132890365448505
U	P	0.0019933554817275745
U	!	0.0004983388704318936
U	&	0.0008305647840531562
U	U	0.0008305647840531562
U	G	0.0004983388704318936
U	R	0.0003322259136212625
U	O	0.0003322259136212625
U	^	0.0003322259136212625
U	A	0.0003322259136212625
L	N	0.0018263323924954341
L	R	0.008633571309978416
L	V	0.015440810227461398
L	D	0.004648846089988378
L	T	0.0006641208699983397
L	A	0.006807238917482982
L	P	0.004150755437489623
L	$	0.0006641208699983397
L	O	0.0009961813049975095
L	,	0.00033206043499916984
L	^	0.0004980906524987548
L	G	0.00033206043499916984
E	STOP	0.01569090602328328
E	!	0.001518474776446769
E	,	0.0013497553568415724
E	O	0.0013497553568415724
E	~	0.001181035937236376
E	E	0.003205668972498735
E	L	0.0006748776784207862
E	U	0.0010123165176311793
E	R	0.0006748776784207862
E	#	0.0005061582588155897
E	N	0.0005061582588155897
E	V	0.0010123165176311793
E	P	0.0003374388392103931
E	G	0.0005061582588155897
E	D	0.0003374388392103931
E	&	0.0003374388392103931
X	V	0.0017295053614666206
X	D	0.0015565548253199586
X	,	0.0003459010722933241
Z	N	0.002758620689655172
Z	A	0.0015517241379310344
Z	,	0.000689655172413793
Z	^	0.001206896551724138
Z	V	0.000689655172413793
Z	G	0.0003448275862068965
S	N	0.002249134948096886
S	A	0.0005190311418685121
S	^	0.00034602076124567473
S	,	0.00034602076124567473
M	A	0.000346860908775581
M	V	0.000346860908775581
Y	D	0.0003469210754553339
